Trading order;Time;Price;+/-;Volumn;Order;Date
4278;13:59:25;1.220,70;2,7;0,328;S;07/07/2022
4277;13:59:22;1.220,40;2,4;0,085;B;07/07/2022
4276;13:59:19;1.220,70;2,7;0,063;S;07/07/2022
4275;13:59:16;1.220,40;2,4;0,209;B;07/07/2022
4274;13:59:13;1.220,70;2,7;0,091;S;07/07/2022
4273;13:59:06;1.220,60;2,6;0,218;S;07/07/2022
4272;13:59:03;1.220,40;2,4;0,228;S;07/07/2022
4271;13:58:55;1.220,40;2,4;0,018;S;07/07/2022
4270;13:58:52;1.220,40;2,4;0,199;B;07/07/2022
4269;13:58:49;1.220,90;2,9;0,335;S;07/07/2022
4268;13:58:45;1.220,40;2,4;0,217;B;07/07/2022
4267;13:58:42;1.221;3;0,399;S;07/07/2022
4266;13:58:39;1.220;2;0,427;S;07/07/2022
4265;13:58:36;1.219,30;1,3;0,139;B;07/07/2022
4264;13:58:32;1.219,60;1,6;0,149;S;07/07/2022
4263;13:58:29;1.218,80;0,8;0,199;B;07/07/2022
4262;13:58:25;1.218,90;0,9;0,074;S;07/07/2022
4261;13:58:21;1.218,80;0,8;0,147;S;07/07/2022
4260;13:58:18;1.218;0;0,046;S;07/07/2022
4259;13:58:15;1.218;0;0,101;S;07/07/2022
4258;13:58:12;1.217,70;-0,3;0,025;S;07/07/2022
4257;13:58:08;1.217,60;-0,4;0,06;S;07/07/2022
4256;13:58:05;1.217,40;-0,6;0,041;S;07/07/2022
4255;13:58:02;1.217,40;-0,6;0,038;S;07/07/2022
4254;13:57:59;1.217,30;-0,7;0,038;B;07/07/2022
4253;13:57:55;1.217,30;-0,7;0,021;B;07/07/2022
4252;13:57:51;1.217,30;-0,7;0,081;B;07/07/2022
4251;13:57:48;1.217;-1;0,014;B;07/07/2022
4250;13:57:45;1.217,10;-0,9;0,069;B;07/07/2022
4249;13:57:42;1.217,10;-0,9;0,295;S;07/07/2022
4248;13:57:35;1.216,80;-1,2;0,336;S;07/07/2022
4247;13:57:28;1.216,80;-1,2;0,295;B;07/07/2022
4246;13:57:21;1.216,80;-1,2;0,085;B;07/07/2022
4245;13:57:17;1.216,60;-1,4;0,053;B;07/07/2022
4244;13:57:14;1.217;-1;0,092;S;07/07/2022
4243;13:57:11;1.217;-1;0,132;S;07/07/2022
4242;13:57:08;1.217;-1;0,249;B;07/07/2022
4241;13:57:05;1.217,30;-0,7;0,056;B;07/07/2022
4240;13:57:02;1.217,30;-0,7;0,026;B;07/07/2022
4239;13:56:59;1.217,30;-0,7;0,126;B;07/07/2022
4238;13:56:55;1.217,50;-0,5;0,056;B;07/07/2022
4237;13:56:52;1.218;0;0,096;S;07/07/2022
4236;13:56:44;1.217,90;-0,1;0,009;B;07/07/2022
4235;13:56:42;1.218;0;0,049;B;07/07/2022
4234;13:56:38;1.218;0;0,028;B;07/07/2022
4233;13:56:35;1.218;0;0,036;B;07/07/2022
4232;13:56:32;1.218;0;0,008;B;07/07/2022
4231;13:56:28;1.218;0;0,015;B;07/07/2022
4230;13:56:25;1.218;0;0,018;B;07/07/2022
4229;13:56:22;1.218,10;0,1;0,108;B;07/07/2022
4228;13:56:18;1.218;0;0,108;B;07/07/2022
4227;13:56:15;1.218,30;0,3;0,057;B;07/07/2022
4226;13:56:07;1.218,50;0,5;0,032;S;07/07/2022
4225;13:56:04;1.218,30;0,3;0,037;B;07/07/2022
4224;13:56:01;1.218,30;0,3;0,045;B;07/07/2022
4223;13:55:58;1.218,20;0,2;0,014;B;07/07/2022
4222;13:55:54;1.218,40;0,4;0,017;B;07/07/2022
4221;13:55:51;1.218,10;0,1;0,07;B;07/07/2022
4220;13:55:47;1.218,40;0,4;0,028;S;07/07/2022
4219;13:55:44;1.218,20;0,2;0,057;B;07/07/2022
4218;13:55:41;1.218,30;0,3;0,029;S;07/07/2022
4217;13:55:38;1.218,20;0,2;0,021;S;07/07/2022
4216;13:55:34;1.218;0;0,101;S;07/07/2022
4215;13:55:27;1.218;0;0,035;S;07/07/2022
4214;13:55:24;1.217,60;-0,4;0,058;B;07/07/2022
4213;13:55:21;1.217,60;-0,4;0,058;B;07/07/2022
4212;13:55:18;1.218;0;0,055;B;07/07/2022
4211;13:55:14;1.217,60;-0,4;0,053;B;07/07/2022
4210;13:55:08;1.218,10;0,1;0,058;B;07/07/2022
4209;13:55:05;1.218;0;0,043;B;07/07/2022
4208;13:55:02;1.218,30;0,3;0,008;B;07/07/2022
4207;13:54:58;1.218,20;0,2;0,048;B;07/07/2022
4206;13:54:54;1.218,40;0,4;0,06;S;07/07/2022
4205;13:54:50;1.218,50;0,5;0,043;S;07/07/2022
4204;13:54:44;1.218,40;0,4;0,027;S;07/07/2022
4203;13:54:41;1.218,30;0,3;0,005;S;07/07/2022
4202;13:54:38;1.218;0;0,069;B;07/07/2022
4201;13:54:34;1.218;0;0,024;S;07/07/2022
4200;13:54:31;1.218;0;0,032;S;07/07/2022
4199;13:54:28;1.218;0;0,06;S;07/07/2022
4198;13:54:24;1.217,60;-0,4;0,018;S;07/07/2022
4197;13:54:20;1.217,60;-0,4;0,073;S;07/07/2022
4196;13:54:18;1.217,50;-0,5;0,08;B;07/07/2022
4195;13:54:14;1.217,70;-0,3;0,066;S;07/07/2022
4194;13:54:11;1.217,40;-0,6;0,001;B;07/07/2022
4193;13:54:07;1.217,40;-0,6;0,006;B;07/07/2022
4192;13:54:04;1.217,60;-0,4;0,026;S;07/07/2022
4191;13:54:01;1.217,60;-0,4;0,091;B;07/07/2022
4190;13:53:54;1.217,60;-0,4;0,04;B;07/07/2022
4189;13:53:50;1.217,50;-0,5;0,015;B;07/07/2022
4188;13:53:47;1.217,60;-0,4;0,056;S;07/07/2022
4187;13:53:44;1.217,60;-0,4;0,041;B;07/07/2022
4186;13:53:41;1.217,60;-0,4;0,028;B;07/07/2022
4185;13:53:38;1.217,80;-0,2;0,029;B;07/07/2022
4184;13:53:35;1.217,60;-0,4;0,07;B;07/07/2022
4183;13:53:31;1.217,80;-0,2;0,059;S;07/07/2022
4182;13:53:28;1.218,40;0,4;0,096;S;07/07/2022
4181;13:53:25;1.218,40;0,4;0,111;B;07/07/2022
4180;13:53:21;1.218,50;0,5;0,077;B;07/07/2022
4179;13:53:18;1.218,60;0,6;0,025;B;07/07/2022
4178;13:53:15;1.218,70;0,7;0,103;S;07/07/2022
4177;13:53:10;1.218,60;0,6;0,013;S;07/07/2022
4176;13:53:07;1.218,50;0,5;0,073;B;07/07/2022
4175;13:53:04;1.218,60;0,6;0,036;S;07/07/2022
4174;13:53:01;1.218,50;0,5;0,017;S;07/07/2022
4173;13:52:58;1.218,50;0,5;0,012;S;07/07/2022
4172;13:52:55;1.218,50;0,5;0,087;S;07/07/2022
4171;13:52:52;1.218,40;0,4;0,024;B;07/07/2022
4170;13:52:49;1.218,50;0,5;0,082;S;07/07/2022
4169;13:52:43;1.218,40;0,4;0,155;S;07/07/2022
4168;13:52:39;1.218,30;0,3;0,055;B;07/07/2022
4167;13:52:35;1.218,10;0,1;0,015;S;07/07/2022
4166;13:52:32;1.218;0;0,019;S;07/07/2022
4165;13:52:29;1.218,10;0,1;0,13;S;07/07/2022
4164;13:52:26;1.218;0;0,01;S;07/07/2022
4163;13:52:23;1.217,90;-0,1;0,121;S;07/07/2022
4162;13:52:19;1.217,70;-0,3;0,005;S;07/07/2022
4161;13:52:16;1.217,50;-0,5;0,12;B;07/07/2022
4160;13:52:12;1.218;0;0,093;B;07/07/2022
4159;13:52:09;1.217,30;-0,7;0,142;B;07/07/2022
4158;13:52:05;1.217,50;-0,5;0,111;B;07/07/2022
4157;13:52:02;1.217,30;-0,7;0,254;B;07/07/2022
4156;13:51:59;1.218,20;0,2;0,034;B;07/07/2022
4155;13:51:56;1.218;0;0,056;B;07/07/2022
4154;13:51:53;1.218,40;0,4;0,016;S;07/07/2022
4153;13:51:50;1.218,40;0,4;0,063;S;07/07/2022
4152;13:51:47;1.218,50;0,5;0,061;B;07/07/2022
4151;13:51:44;1.218,60;0,6;0,039;B;07/07/2022
4150;13:51:41;1.218,50;0,5;0,105;S;07/07/2022
4149;13:51:38;1.217,70;-0,3;0,147;B;07/07/2022
4148;13:51:35;1.217,90;-0,1;0,065;S;07/07/2022
4147;13:51:31;1.217,60;-0,4;0,012;B;07/07/2022
4146;13:51:29;1.217,60;-0,4;0,036;B;07/07/2022
4145;13:51:25;1.217,60;-0,4;0,038;S;07/07/2022
4144;13:51:22;1.217,30;-0,7;0,033;B;07/07/2022
4143;13:51:19;1.217,60;-0,4;0,087;S;07/07/2022
4142;13:51:15;1.217,40;-0,6;0,312;S;07/07/2022
4141;13:51:09;1.217;-1;0,018;S;07/07/2022
4140;13:51:06;1.217,30;-0,7;0,095;S;07/07/2022
4139;13:51:03;1.217;-1;0,117;S;07/07/2022
4138;13:50:56;1.216,50;-1,5;0,124;B;07/07/2022
4137;13:50:52;1.216,70;-1,3;0,158;S;07/07/2022
4136;13:50:45;1.216,60;-1,4;0,052;B;07/07/2022
4135;13:50:43;1.216,60;-1,4;0,122;S;07/07/2022
4134;13:50:39;1.216,60;-1,4;0,032;B;07/07/2022
4133;13:50:36;1.216,50;-1,5;0,069;B;07/07/2022
4132;13:50:32;1.216,60;-1,4;0,092;B;07/07/2022
4131;13:50:26;1.216,80;-1,2;0,13;B;07/07/2022
4130;13:50:23;1.216,50;-1,5;0,247;B;07/07/2022
4129;13:50:13;1.217;-1;0,008;S;07/07/2022
4128;13:50:10;1.217;-1;0,154;B;07/07/2022
4127;13:50:03;1.217;-1;0,124;B;07/07/2022
4126;13:50:00;1.217,10;-0,9;0,066;B;07/07/2022
4125;13:49:57;1.217,20;-0,8;0,057;S;07/07/2022
4124;13:49:54;1.217,20;-0,8;0,053;S;07/07/2022
4123;13:49:51;1.217,20;-0,8;0,091;B;07/07/2022
4122;13:49:48;1.217,60;-0,4;0,092;S;07/07/2022
4121;13:49:45;1.217,40;-0,6;0,031;B;07/07/2022
4120;13:49:41;1.217,60;-0,4;0,031;B;07/07/2022
4119;13:49:38;1.217,20;-0,8;0,018;B;07/07/2022
4118;13:49:35;1.217,20;-0,8;0,19;B;07/07/2022
4117;13:49:32;1.217,90;-0,1;0,061;S;07/07/2022
4116;13:49:29;1.217;-1;0,226;B;07/07/2022
4115;13:49:26;1.217,90;-0,1;0,381;S;07/07/2022
4114;13:49:20;1.217,40;-0,6;0,059;B;07/07/2022
4113;13:49:13;1.217,20;-0,8;0,103;B;07/07/2022
4112;13:49:09;1.217,40;-0,6;0,095;S;07/07/2022
4111;13:49:03;1.217,20;-0,8;0,085;B;07/07/2022
4110;13:49:00;1.217,40;-0,6;0,066;S;07/07/2022
4109;13:48:57;1.217,50;-0,5;0,262;B;07/07/2022
4108;13:48:50;1.217,50;-0,5;0,153;B;07/07/2022
4107;13:48:43;1.217,70;-0,3;0,332;B;07/07/2022
4106;13:48:36;1.218,20;0,2;0,223;S;07/07/2022
4105;13:48:33;1.218,10;0,1;0,069;B;07/07/2022
4104;13:48:28;1.218,20;0,2;0,059;B;07/07/2022
4103;13:48:24;1.218,20;0,2;0,057;B;07/07/2022
4102;13:48:21;1.218,60;0,6;0,031;B;07/07/2022
4101;13:48:18;1.218,90;0,9;0,054;B;07/07/2022
4100;13:48:15;1.219;1;0,033;B;07/07/2022
4099;13:48:09;1.219,10;1,1;0,004;S;07/07/2022
4098;13:48:05;1.219;1;0,069;B;07/07/2022
4097;13:48:01;1.219,10;1,1;0,005;S;07/07/2022
4096;13:47:58;1.219;1;0,014;B;07/07/2022
4095;13:47:55;1.219;1;0,142;S;07/07/2022
4094;13:47:52;1.219;1;0,018;S;07/07/2022
4093;13:47:48;1.219;1;0,027;S;07/07/2022
4092;13:47:45;1.219;1;0,057;S;07/07/2022
4091;13:47:42;1.218,90;0,9;0,128;S;07/07/2022
4090;13:47:39;1.218,80;0,8;0,022;B;07/07/2022
4089;13:47:37;1.218,80;0,8;0,091;B;07/07/2022
4088;13:47:34;1.218,60;0,6;0,062;B;07/07/2022
4087;13:47:31;1.218,60;0,6;0,172;B;07/07/2022
4086;13:47:27;1.218,80;0,8;0,051;S;07/07/2022
4085;13:47:23;1.218,70;0,7;0,07;B;07/07/2022
4084;13:47:19;1.219,10;1,1;0,074;B;07/07/2022
4083;13:47:16;1.219,10;1,1;0,004;B;07/07/2022
4082;13:47:13;1.219;1;0,129;B;07/07/2022
4081;13:47:10;1.219,30;1,3;0,086;B;07/07/2022
4080;13:47:04;1.219,70;1,7;0,1;B;07/07/2022
4079;13:47:01;1.219,80;1,8;0,084;S;07/07/2022
4078;13:46:55;1.219,80;1,8;0,023;S;07/07/2022
4077;13:46:51;1.219,80;1,8;0,036;B;07/07/2022
4076;13:46:48;1.219,90;1,9;0,047;S;07/07/2022
4075;13:46:45;1.219,80;1,8;0,008;B;07/07/2022
4074;13:46:42;1.219,70;1,7;0,018;B;07/07/2022
4073;13:46:39;1.219,90;1,9;0,085;S;07/07/2022
4072;13:46:36;1.219,80;1,8;0,059;S;07/07/2022
4071;13:46:33;1.219,70;1,7;0,044;B;07/07/2022
4070;13:46:27;1.219,60;1,6;0,028;S;07/07/2022
4069;13:46:24;1.219,70;1,7;0,049;S;07/07/2022
4068;13:46:21;1.219,50;1,5;0,085;S;07/07/2022
4067;13:46:14;1.219,40;1,4;0,031;S;07/07/2022
4066;13:46:11;1.219,40;1,4;0,059;S;07/07/2022
4065;13:46:08;1.219,40;1,4;0,054;S;07/07/2022
4064;13:46:05;1.219,30;1,3;0,034;B;07/07/2022
4063;13:46:02;1.219,30;1,3;0,026;B;07/07/2022
4062;13:45:59;1.219,30;1,3;0,122;S;07/07/2022
4061;13:45:56;1.219,40;1,4;0,059;B;07/07/2022
4060;13:45:53;1.219,30;1,3;0,037;S;07/07/2022
4059;13:45:50;1.219,20;1,2;0,097;B;07/07/2022
4058;13:45:47;1.219,30;1,3;0,097;B;07/07/2022
4057;13:45:42;1.219,50;1,5;0,018;S;07/07/2022
4056;13:45:39;1.219,40;1,4;0,017;B;07/07/2022
4055;13:45:36;1.219,50;1,5;0,039;S;07/07/2022
4054;13:45:33;1.219,50;1,5;0,09;S;07/07/2022
4053;13:45:30;1.219,50;1,5;0,055;S;07/07/2022
4052;13:45:27;1.219,30;1,3;0,149;B;07/07/2022
4051;13:45:24;1.219,80;1,8;0,02;B;07/07/2022
4050;13:45:21;1.219,80;1,8;0,099;B;07/07/2022
4049;13:45:18;1.220,20;2,2;0,084;S;07/07/2022
4048;13:45:15;1.220,20;2,2;0,067;B;07/07/2022
4047;13:45:12;1.220,30;2,3;0,091;B;07/07/2022
4046;13:45:06;1.220,60;2,6;0,034;B;07/07/2022
4045;13:45:03;1.220,90;2,9;0,051;S;07/07/2022
4044;13:45:00;1.220,60;2,6;0,083;B;07/07/2022
4043;13:44:54;1.220,90;2,9;0,08;S;07/07/2022
4042;13:44:51;1.220,50;2,5;0,082;B;07/07/2022
4041;13:44:48;1.220,60;2,6;0,033;B;07/07/2022
4040;13:44:45;1.221;3;0,103;S;07/07/2022
4039;13:44:39;1.220,60;2,6;0,016;B;07/07/2022
4038;13:44:35;1.221;3;0,305;B;07/07/2022
4037;13:44:31;1.221,20;3,2;0,05;B;07/07/2022
4036;13:44:28;1.221,30;3,3;0,011;S;07/07/2022
4035;13:44:25;1.221,30;3,3;0,091;S;07/07/2022
4034;13:44:23;1.221,20;3,2;0,061;B;07/07/2022
4033;13:44:20;1.221,30;3,3;0,157;S;07/07/2022
4032;13:44:17;1.221,30;3,3;0,068;S;07/07/2022
4031;13:44:14;1.221,20;3,2;0,037;B;07/07/2022
4030;13:44:10;1.221,30;3,3;0,102;S;07/07/2022
4029;13:44:04;1.221,50;3,5;0,025;S;07/07/2022
4028;13:44:01;1.221;3;0,149;B;07/07/2022
4027;13:43:57;1.220,90;2,9;0,057;B;07/07/2022
4026;13:43:54;1.220,70;2,7;0,038;S;07/07/2022
4025;13:43:51;1.220,50;2,5;0,047;B;07/07/2022
4024;13:43:48;1.220,50;2,5;0,009;S;07/07/2022
4023;13:43:45;1.220,30;2,3;0,047;B;07/07/2022
4022;13:43:42;1.220,50;2,5;0,025;B;07/07/2022
4021;13:43:39;1.220,50;2,5;0,092;S;07/07/2022
4020;13:43:36;1.220,50;2,5;0,006;S;07/07/2022
4019;13:43:33;1.220,50;2,5;0,033;S;07/07/2022
4018;13:43:31;1.220,80;2,8;0,032;S;07/07/2022
4017;13:43:28;1.220,60;2,6;0,084;S;07/07/2022
4016;13:43:25;1.220,80;2,8;0,041;S;07/07/2022
4015;13:43:20;1.220,60;2,6;0,04;B;07/07/2022
4014;13:43:17;1.220,70;2,7;0,022;B;07/07/2022
4013;13:43:14;1.220,80;2,8;0,053;B;07/07/2022
4012;13:43:08;1.220,80;2,8;0,145;B;07/07/2022
4011;13:43:05;1.221,10;3,1;0,047;S;07/07/2022
4010;13:43:03;1.221;3;0,103;B;07/07/2022
4009;13:42:59;1.221;3;0,229;B;07/07/2022
4008;13:42:53;1.221,10;3,1;0,08;B;07/07/2022
4007;13:42:50;1.221,30;3,3;0,171;B;07/07/2022
4006;13:42:43;1.221,50;3,5;0,089;B;07/07/2022
4005;13:42:38;1.221,30;3,3;0,086;B;07/07/2022
4004;13:42:35;1.221,70;3,7;0,009;S;07/07/2022
4003;13:42:32;1.221,70;3,7;0,062;S;07/07/2022
4002;13:42:29;1.221,70;3,7;0,589;S;07/07/2022
4001;13:42:23;1.221,90;3,9;0,626;S;07/07/2022
4000;13:42:13;1.221;3;0,217;S;07/07/2022
3999;13:42:09;1.220,90;2,9;0,058;S;07/07/2022
3998;13:42:06;1.220,80;2,8;0,058;S;07/07/2022
3997;13:42:03;1.220,40;2,4;0,043;B;07/07/2022
3996;13:42:00;1.220,40;2,4;0,039;B;07/07/2022
3995;13:41:57;1.220,40;2,4;0,051;S;07/07/2022
3994;13:41:54;1.220,30;2,3;0,173;B;07/07/2022
3993;13:41:50;1.220,40;2,4;0,063;S;07/07/2022
3992;13:41:47;1.220,30;2,3;0,054;S;07/07/2022
3991;13:41:44;1.220,10;2,1;0,022;B;07/07/2022
3990;13:41:42;1.220,10;2,1;0,05;B;07/07/2022
3989;13:41:39;1.220,30;2,3;0,06;S;07/07/2022
3988;13:41:35;1.220,10;2,1;0,029;B;07/07/2022
3987;13:41:32;1.220,30;2,3;0,212;S;07/07/2022
3986;13:41:29;1.220;2;0,101;B;07/07/2022
3985;13:41:26;1.220,40;2,4;0,103;S;07/07/2022
3984;13:41:23;1.220,40;2,4;0,096;S;07/07/2022
3983;13:41:20;1.220,30;2,3;0,01;S;07/07/2022
3982;13:41:16;1.220,20;2,2;0,047;S;07/07/2022
3981;13:41:14;1.219,70;1,7;0,064;B;07/07/2022
3980;13:41:10;1.219,60;1,6;0,018;S;07/07/2022
3979;13:41:07;1.219,50;1,5;0,141;B;07/07/2022
3978;13:41:04;1.219,70;1,7;0,091;S;07/07/2022
3977;13:41:01;1.219,50;1,5;0,004;S;07/07/2022
3976;13:40:57;1.219,40;1,4;0,064;B;07/07/2022
3975;13:40:54;1.219,40;1,4;0,093;B;07/07/2022
3974;13:40:51;1.219,50;1,5;0,161;B;07/07/2022
3973;13:40:45;1.219,20;1,2;0,218;B;07/07/2022
3972;13:40:39;1.219,50;1,5;0,139;S;07/07/2022
3971;13:40:33;1.219,30;1,3;0,03;B;07/07/2022
3970;13:40:30;1.219,30;1,3;0,037;S;07/07/2022
3969;13:40:25;1.219,30;1,3;0,091;B;07/07/2022
3968;13:40:22;1.219,50;1,5;0,013;B;07/07/2022
3967;13:40:18;1.219,20;1,2;0,178;B;07/07/2022
3966;13:40:15;1.219,20;1,2;0,132;B;07/07/2022
3965;13:40:09;1.219,10;1,1;0,067;B;07/07/2022
3964;13:40:06;1.219,20;1,2;0,12;B;07/07/2022
3963;13:40:00;1.219,80;1,8;0,043;S;07/07/2022
3962;13:39:57;1.219,50;1,5;0,062;S;07/07/2022
3961;13:39:54;1.219,40;1,4;0,026;B;07/07/2022
3960;13:39:51;1.219,50;1,5;0,074;B;07/07/2022
3959;13:39:49;1.220,20;2,2;0,223;S;07/07/2022
3958;13:39:45;1.220,20;2,2;0,045;S;07/07/2022
3957;13:39:42;1.220,20;2,2;0,061;S;07/07/2022
3956;13:39:39;1.220;2;0,078;S;07/07/2022
3955;13:39:36;1.220,20;2,2;0,144;S;07/07/2022
3954;13:39:33;1.220,20;2,2;0,125;S;07/07/2022
3953;13:39:30;1.219,60;1,6;0,112;B;07/07/2022
3952;13:39:28;1.219,60;1,6;0,089;S;07/07/2022
3951;13:39:24;1.219,50;1,5;0,272;B;07/07/2022
3950;13:39:22;1.220;2;0,162;S;07/07/2022
3949;13:39:18;1.220;2;0,136;S;07/07/2022
3948;13:39:15;1.220,10;2,1;0,157;S;07/07/2022
3947;13:39:13;1.220;2;0,335;B;07/07/2022
3946;13:39:09;1.220;2;0,181;S;07/07/2022
3945;13:39:05;1.220;2;0,07;S;07/07/2022
3944;13:39:02;1.219,20;1,2;0,181;B;07/07/2022
3943;13:38:59;1.219,30;1,3;0,114;B;07/07/2022
3942;13:38:56;1.219,30;1,3;0,244;B;07/07/2022
3941;13:38:53;1.219,10;1,1;0,136;B;07/07/2022
3940;13:38:50;1.219;1;0,779;B;07/07/2022
3939;13:38:41;1.218,40;0,4;0,249;S;07/07/2022
3938;13:38:35;1.218,40;0,4;0,104;S;07/07/2022
3937;13:38:31;1.218,10;0,1;0,15;S;07/07/2022
3936;13:38:25;1.217,50;-0,5;0,255;B;07/07/2022
3935;13:38:20;1.217,60;-0,4;0,103;B;07/07/2022
3934;13:38:17;1.217,10;-0,9;0,062;B;07/07/2022
3933;13:38:14;1.217,10;-0,9;0,147;B;07/07/2022
3932;13:38:11;1.217,10;-0,9;0,007;S;07/07/2022
3931;13:38:08;1.217;-1;0,078;S;07/07/2022
3930;13:38:05;1.217;-1;0,013;S;07/07/2022
3929;13:38:02;1.216,70;-1,3;0,006;B;07/07/2022
3928;13:37:58;1.217;-1;0,045;B;07/07/2022
3927;13:37:55;1.217;-1;0,031;S;07/07/2022
3926;13:37:52;1.216,70;-1,3;0,023;B;07/07/2022
3925;13:37:49;1.217,10;-0,9;0,034;S;07/07/2022
3924;13:37:45;1.216,70;-1,3;0,019;B;07/07/2022
3923;13:37:43;1.216,50;-1,5;0,058;B;07/07/2022
3922;13:37:40;1.217,20;-0,8;0,02;B;07/07/2022
3921;13:37:37;1.216,60;-1,4;0,085;B;07/07/2022
3920;13:37:34;1.217,20;-0,8;0,084;S;07/07/2022
3919;13:37:32;1.217,10;-0,9;0,08;B;07/07/2022
3918;13:37:29;1.217,30;-0,7;0,095;S;07/07/2022
3917;13:37:26;1.217;-1;0,028;S;07/07/2022
3916;13:37:23;1.216,90;-1,1;0,039;B;07/07/2022
3915;13:37:18;1.217;-1;0,01;B;07/07/2022
3914;13:37:15;1.217;-1;0,028;B;07/07/2022
3913;13:37:13;1.216,70;-1,3;0,127;B;07/07/2022
3912;13:37:09;1.217;-1;0,193;B;07/07/2022
3911;13:37:04;1.216,50;-1,5;0,045;B;07/07/2022
3910;13:37:01;1.216,50;-1,5;0,077;S;07/07/2022
3909;13:36:58;1.216,50;-1,5;0,117;S;07/07/2022
3908;13:36:55;1.216,30;-1,7;0,027;S;07/07/2022
3907;13:36:52;1.216,20;-1,8;0,034;B;07/07/2022
3906;13:36:45;1.216,30;-1,7;0,132;S;07/07/2022
3905;13:36:42;1.216,20;-1,8;0,063;B;07/07/2022
3904;13:36:39;1.216,30;-1,7;0,078;S;07/07/2022
3903;13:36:34;1.216,30;-1,7;0,046;S;07/07/2022
3902;13:36:31;1.216,20;-1,8;0,027;S;07/07/2022
3901;13:36:27;1.216,20;-1,8;0,123;B;07/07/2022
3900;13:36:25;1.216,20;-1,8;0,233;S;07/07/2022
3899;13:36:19;1.216,20;-1,8;0,073;B;07/07/2022
3898;13:36:16;1.216,30;-1,7;0,074;B;07/07/2022
3897;13:36:10;1.216,50;-1,5;0,042;B;07/07/2022
3896;13:36:07;1.216,60;-1,4;0,013;B;07/07/2022
3895;13:36:04;1.216,80;-1,2;0,037;S;07/07/2022
3894;13:36:01;1.216,80;-1,2;0,029;S;07/07/2022
3893;13:35:58;1.216,80;-1,2;0,035;B;07/07/2022
3892;13:35:55;1.216,80;-1,2;0,01;B;07/07/2022
3891;13:35:52;1.216,80;-1,2;0,04;B;07/07/2022
3890;13:35:49;1.217,10;-0,9;0,035;B;07/07/2022
3889;13:35:46;1.216,90;-1,1;0,05;B;07/07/2022
3888;13:35:44;1.217,20;-0,8;0,057;S;07/07/2022
3887;13:35:41;1.217,20;-0,8;0,046;B;07/07/2022
3886;13:35:38;1.217,20;-0,8;0,028;B;07/07/2022
3885;13:35:35;1.217,20;-0,8;0,05;B;07/07/2022
3884;13:35:31;1.217,20;-0,8;0,032;B;07/07/2022
3883;13:35:29;1.217,30;-0,7;0,072;S;07/07/2022
3882;13:35:26;1.217,20;-0,8;0,178;B;07/07/2022
3881;13:35:23;1.217,30;-0,7;0,092;B;07/07/2022
3880;13:35:20;1.217,10;-0,9;0,114;S;07/07/2022
3879;13:35:18;1.217;-1;0,201;S;07/07/2022
3878;13:35:12;1.216,90;-1,1;0,037;S;07/07/2022
3877;13:35:09;1.216,80;-1,2;0,037;S;07/07/2022
3876;13:35:06;1.216,80;-1,2;0,011;S;07/07/2022
3875;13:35:03;1.216,50;-1,5;0,26;S;07/07/2022
3874;13:34:57;1.216,30;-1,7;0,105;S;07/07/2022
3873;13:34:51;1.216,30;-1,7;0,216;S;07/07/2022
3872;13:34:46;1.216,20;-1,8;0,132;S;07/07/2022
3871;13:34:40;1.216,20;-1,8;0,164;B;07/07/2022
3870;13:34:35;1.216,10;-1,9;0,15;B;07/07/2022
3869;13:34:29;1.216,30;-1,7;0,04;S;07/07/2022
3868;13:34:26;1.216,30;-1,7;0,24;B;07/07/2022
3867;13:34:19;1.216,60;-1,4;0,159;B;07/07/2022
3866;13:34:13;1.216,60;-1,4;0,045;B;07/07/2022
3865;13:34:09;1.216,60;-1,4;0,005;B;07/07/2022
3864;13:34:06;1.216,80;-1,2;0,008;S;07/07/2022
3863;13:34:04;1.216,80;-1,2;0,008;S;07/07/2022
3862;13:34:01;1.216,80;-1,2;0,053;B;07/07/2022
3861;13:33:58;1.216,80;-1,2;0,017;B;07/07/2022
3860;13:33:55;1.216,80;-1,2;0,095;B;07/07/2022
3859;13:33:52;1.216,60;-1,4;0,041;B;07/07/2022
3858;13:33:48;1.216,80;-1,2;0,054;S;07/07/2022
3857;13:33:43;1.216,80;-1,2;0,021;S;07/07/2022
3856;13:33:40;1.216,70;-1,3;0,028;B;07/07/2022
3855;13:33:37;1.216,80;-1,2;0,071;B;07/07/2022
3854;13:33:34;1.216,60;-1,4;0,058;B;07/07/2022
3853;13:33:31;1.216,70;-1,3;0,084;B;07/07/2022
3852;13:33:28;1.217;-1;0,078;S;07/07/2022
3851;13:33:26;1.216,70;-1,3;0,023;B;07/07/2022
3850;13:33:23;1.217;-1;0,007;S;07/07/2022
3849;13:33:20;1.216,80;-1,2;0,012;S;07/07/2022
3848;13:33:17;1.216,70;-1,3;0,073;B;07/07/2022
3847;13:33:13;1.217,30;-0,7;0,051;S;07/07/2022
3846;13:33:11;1.217;-1;0,119;B;07/07/2022
3845;13:33:08;1.217,10;-0,9;0,039;B;07/07/2022
3844;13:33:05;1.217,50;-0,5;0,019;S;07/07/2022
3843;13:33:03;1.217,30;-0,7;0,029;B;07/07/2022
3842;13:33:00;1.217,50;-0,5;0,026;S;07/07/2022
3841;13:32:57;1.217,30;-0,7;0,021;B;07/07/2022
3840;13:32:54;1.217,50;-0,5;0,137;B;07/07/2022
